city_id,zip_code,city_name,county_name,state_code,state_name
CITY27968,68855,Mason city,Custer County,NE,Nebraska
CITY27969,68881,Westerville,Custer County,NE,Nebraska
CITY27970,68874,Sargent,Custer County,NE,Nebraska
CITY27971,68834,Eddyville,Custer County,NE,Nebraska
CITY27972,68813,Anselmo,Custer County,NE,Nebraska
CITY27973,68850,Lexington,Custer County,NE,Nebraska
CITY27974,68814,Ansley,Custer County,NE,Nebraska
CITY27975,68878,Sumner,Custer County,NE,Nebraska
CITY27976,69120,Arnold,Custer County,NE,Nebraska
CITY27977,68823,Burwell,Custer County,NE,Nebraska
CITY27978,68852,Litchfield,Custer County,NE,Nebraska
CITY27979,68822,Broken bow,Custer County,NE,Nebraska
CITY27980,68828,Comstock,Custer County,NE,Nebraska
CITY27981,68030,Homer,Dakota County,NE,Nebraska
CITY27982,68741,Hubbard,Dakota County,NE,Nebraska
CITY27983,68731,Dakota city,Dakota County,NE,Nebraska
CITY27984,68770,Ponca,Dakota County,NE,Nebraska
CITY27985,68733,Emerson,Dakota County,NE,Nebraska
CITY27986,68776,South sioux city,Dakota County,NE,Nebraska
CITY27987,68743,Jackson,Dakota County,NE,Nebraska
CITY27988,68785,Waterbury,Dakota County,NE,Nebraska
CITY27989,69348,Hemingford,Dawes County,NE,Nebraska
CITY27990,69337,Chadron,Dawes County,NE,Nebraska
CITY27991,69347,Hay springs,Dawes County,NE,Nebraska
CITY27992,69339,Crawford,Dawes County,NE,Nebraska
CITY27993,69367,Whitney,Dawes County,NE,Nebraska
CITY27994,69354,Marsland,Dawes County,NE,Nebraska
CITY27995,69029,Farnam,Dawson County,NE,Nebraska
CITY27996,69138,Gothenburg,Dawson County,NE,Nebraska
CITY27997,68836,Elm creek,Dawson County,NE,Nebraska
CITY27998,69130,Cozad,Dawson County,NE,Nebraska
CITY27999,69171,Willow island,Dawson County,NE,Nebraska
CITY28000,68834,Eddyville,Dawson County,NE,Nebraska
CITY28001,69028,Eustis,Dawson County,NE,Nebraska
CITY28002,68850,Lexington,Dawson County,NE,Nebraska
CITY28003,68878,Sumner,Dawson County,NE,Nebraska
CITY28004,68863,Overton,Dawson County,NE,Nebraska
CITY28005,68937,Elwood,Dawson County,NE,Nebraska
CITY28006,68858,Miller,Dawson County,NE,Nebraska
CITY28007,69129,Chappell,Deuel County,NE,Nebraska
CITY28008,69149,Lodgepole,Deuel County,NE,Nebraska
CITY28009,69122,Big springs,Deuel County,NE,Nebraska
CITY28010,68745,Laurel,Dixon County,NE,Nebraska
CITY28011,68757,Newcastle,Dixon County,NE,Nebraska
CITY28012,68739,Hartington,Dixon County,NE,Nebraska
CITY28013,68770,Ponca,Dixon County,NE,Nebraska
CITY28014,68733,Emerson,Dixon County,NE,Nebraska
CITY28015,68732,Dixon,Dixon County,NE,Nebraska
CITY28016,68792,Wynot,Dixon County,NE,Nebraska
CITY28017,68787,Wayne,Dixon County,NE,Nebraska
CITY28018,68710,Allen,Dixon County,NE,Nebraska
CITY28019,68728,Concord,Dixon County,NE,Nebraska
CITY28020,68784,Wakefield,Dixon County,NE,Nebraska
CITY28021,68785,Waterbury,Dixon County,NE,Nebraska
CITY28022,68751,Maskell,Dixon County,NE,Nebraska
CITY28023,68063,Uehling,Dodge County,NE,Nebraska
CITY28024,68026,Fremont,Dodge County,NE,Nebraska
CITY28025,68044,Nickerson,Dodge County,NE,Nebraska
CITY28026,68064,Valley,Dodge County,NE,Nebraska
CITY28027,68045,Oakland,Dodge County,NE,Nebraska
CITY28028,68649,North bend,Dodge County,NE,Nebraska
CITY28029,68788,West point,Dodge County,NE,Nebraska
CITY28030,68664,Snyder,Dodge County,NE,Nebraska
CITY28031,68025,Fremont,Dodge County,NE,Nebraska
CITY28032,68621,Ames,Dodge County,NE,Nebraska
CITY28033,68031,Hooper,Dodge County,NE,Nebraska
CITY28034,68072,Winslow,Dodge County,NE,Nebraska
CITY28035,68633,Dodge,Dodge County,NE,Nebraska
CITY28036,68057,Scribner,Dodge County,NE,Nebraska
CITY28037,68118,Omaha,Douglas County,NE,Nebraska
CITY28038,68106,Omaha,Douglas County,NE,Nebraska
CITY28039,68022,Elkhorn,Douglas County,NE,Nebraska
CITY28040,68135,Omaha,Douglas County,NE,Nebraska
CITY28041,68117,Omaha,Douglas County,NE,Nebraska
CITY28042,68108,Omaha,Douglas County,NE,Nebraska
CITY28043,68137,Omaha,Douglas County,NE,Nebraska
CITY28044,68154,Omaha,Douglas County,NE,Nebraska
CITY28045,68152,Omaha,Douglas County,NE,Nebraska
CITY28046,68007,Bennington,Douglas County,NE,Nebraska
CITY28047,68182,Omaha,Douglas County,NE,Nebraska
CITY28048,68112,Omaha,Douglas County,NE,Nebraska
CITY28049,68114,Omaha,Douglas County,NE,Nebraska
CITY28050,68116,Omaha,Douglas County,NE,Nebraska
CITY28051,68127,Omaha,Douglas County,NE,Nebraska
CITY28052,68138,Omaha,Douglas County,NE,Nebraska
CITY28053,68197,Omaha,Douglas County,NE,Nebraska
CITY28054,68145,Omaha,Douglas County,NE,Nebraska
CITY28055,68179,Omaha,Douglas County,NE,Nebraska
CITY28056,68139,Omaha,Douglas County,NE,Nebraska
CITY28057,68175,Omaha,Douglas County,NE,Nebraska
CITY28058,68122,Omaha,Douglas County,NE,Nebraska
CITY28059,68102,Omaha,Douglas County,NE,Nebraska
CITY28060,68064,Valley,Douglas County,NE,Nebraska
CITY28061,68136,Omaha,Douglas County,NE,Nebraska
CITY28062,68069,Waterloo,Douglas County,NE,Nebraska
CITY28063,68198,Omaha,Douglas County,NE,Nebraska
CITY28064,68111,Omaha,Douglas County,NE,Nebraska
CITY28065,68144,Omaha,Douglas County,NE,Nebraska
CITY28066,68130,Omaha,Douglas County,NE,Nebraska
CITY28067,68109,Omaha,Douglas County,NE,Nebraska
CITY28068,68134,Omaha,Douglas County,NE,Nebraska
CITY28069,68107,Omaha,Douglas County,NE,Nebraska
CITY28070,68110,Omaha,Douglas County,NE,Nebraska
CITY28071,68131,Omaha,Douglas County,NE,Nebraska
CITY28072,68147,Bellevue,Douglas County,NE,Nebraska
CITY28073,68010,Boys town,Douglas County,NE,Nebraska
CITY28074,68180,Omaha,Douglas County,NE,Nebraska
CITY28075,68178,Omaha,Douglas County,NE,Nebraska
CITY28076,68105,Omaha,Douglas County,NE,Nebraska
CITY28077,68124,Omaha,Douglas County,NE,Nebraska
CITY28078,68132,Omaha,Douglas County,NE,Nebraska
CITY28079,68142,Omaha,Douglas County,NE,Nebraska
CITY28080,68103,Omaha,Douglas County,NE,Nebraska
CITY28081,68028,Gretna,Douglas County,NE,Nebraska
CITY28082,68104,Omaha,Douglas County,NE,Nebraska
CITY28083,68128,La vista,Douglas County,NE,Nebraska
CITY28084,68164,Omaha,Douglas County,NE,Nebraska
CITY28085,68157,Omaha,Douglas County,NE,Nebraska
CITY28086,68183,Omaha,Douglas County,NE,Nebraska
CITY28087,69037,Max,Dundy County,NE,Nebraska
CITY28088,69027,Enders,Dundy County,NE,Nebraska
CITY28089,69030,Haigler,Dundy County,NE,Nebraska
CITY28090,69045,Wauneta,Dundy County,NE,Nebraska
CITY28091,69021,Benkelman,Dundy County,NE,Nebraska
CITY28092,69041,Parks,Dundy County,NE,Nebraska
CITY28093,68436,Shickley,Fillmore County,NE,Nebraska
CITY28094,68452,Ong,Fillmore County,NE,Nebraska
CITY28095,68444,Strang,Fillmore County,NE,Nebraska
CITY28096,68416,Ohiowa,Fillmore County,NE,Nebraska
CITY28097,68326,Carleton,Fillmore County,NE,Nebraska
CITY28098,68406,Milligan,Fillmore County,NE,Nebraska
CITY28099,68361,Geneva,Fillmore County,NE,Nebraska
CITY28100,68359,Friend,Fillmore County,NE,Nebraska
CITY28101,68351,Exeter,Fillmore County,NE,Nebraska
CITY28102,68354,Fairmont,Fillmore County,NE,Nebraska
CITY28103,68979,Sutton,Fillmore County,NE,Nebraska
CITY28104,68365,Grafton,Fillmore County,NE,Nebraska
CITY28105,68322,Bruning,Fillmore County,NE,Nebraska
CITY28106,68335,Davenport,Fillmore County,NE,Nebraska
CITY28107,68972,Riverton,Franklin County,NE,Nebraska
CITY28108,68947,Hildreth,Franklin County,NE,Nebraska
CITY28109,68939,Franklin,Franklin County,NE,Nebraska
CITY28110,68981,Upland,Franklin County,NE,Nebraska
CITY28111,68982,Wilcox,Franklin County,NE,Nebraska
